EmailName,InitialSendDate,SendCount,PercentOfSend,Opens,OpenRate,TotalOpens,Clicks,ClickRate,TotalClicks,Bounces,BounceRate,Unsubs,UnsubRate,Shares,Delivered,DeliveryRate,Conversions
FA20 Search 2S20 ? Email 05                                                                         ,5/5/2020 6:00:45 PM,"4,826",100.00 %,"1,077",22.35 %,1643,81,1.68 %,153,7,0.15 %,52,1.08 %,0,"4,819",99.85 %,0

